order_id,customer_id,product_id,order_date,quantity,payment_mode,product_name,category,price,cost_price,customer_name,gender,age,city,state,Sales,Profit
O01070,C474,P171,2026-05-31,3,Credit Card,Electronics Item 171,Electronics,37937,25860,SCustomer474,Female,38,Bengaluru,Karnataka,113811,36231
O01071,C035,P183,2025-10-17,2,UPI,Electronics Item 183,Electronics,27007,22387,ACustomer35,Male,44,Hyderabad,Telangana,54014,9240
O01072,C366,P178,2025-11-16,5,UPI,Furniture Item 178,Furniture,10135,7469,SCustomer366,Female,43,Kochi,Kerala,50675,13330
O01073,C163,P046,2025-12-01,3,Net Banking,Furniture Item 46,Furniture,69654,47246,ACustomer163,Male,54,Kochi,Kerala,208962,67224
O01074,C081,P009,2025-12-17,2,Net Banking,Fashion Item 9,Fashion,74105,49933,ACustomer81,Male,42,Kochi,Kerala,148210,48344
O01075,C296,P200,2025-07-31,2,UPI,Fashion Item 200,Fashion,573,494,ACustomer296,Male,43,Kochi,Kerala,1146,158
O01076,C416,P011,2026-01-03,5,Debit Card,Electronics Item 11,Electronics,20870,16937,ACustomer416,Male,25,Kochi,Kerala,104350,19665
O01077,C364,P156,2026-02-01,3,Credit Card,Books Item 156,Books,4858,3837,ACustomer364,Male,28,Chennai,Tamil Nadu,14574,3063
O01078,C054,P139,2025-07-14,5,Credit Card,Sports Item 139,Sports,17998,12890,SCustomer54,Female,57,Bengaluru,Karnataka,89990,25540
O01079,C101,P133,2026-04-06,2,Cash,Sports Item 133,Sports,33768,23473,SCustomer101,Female,37,Chennai,Tamil Nadu,67536,20590
O01080,C064,P130,2026-06-23,2,Credit Card,Fashion Item 130,Fashion,25757,18615,ACustomer64,Male,27,Chennai,Tamil Nadu,51514,14284
O01081,C259,P020,2025-02-15,3,Debit Card,Electronics Item 20,Electronics,50347,35949,SCustomer259,Female,52,Bengaluru,Karnataka,151041,43194
O01082,C343,P192,2025-11-09,5,Net Banking,Books Item 192,Books,1814,1234,SCustomer343,Female,60,Kochi,Kerala,9070,2900
O01083,C089,P180,2026-03-09,5,UPI,Sports Item 180,Sports,57491,39364,SCustomer89,Female,58,Kochi,Kerala,287455,90635
O01084,C490,P077,2025-09-26,3,Debit Card,Fashion Item 77,Fashion,5906,4559,ACustomer490,Male,35,Bengaluru,Karnataka,17718,4041
O01085,C109,P079,2026-03-03,1,Net Banking,Fashion Item 79,Fashion,64533,47675,ACustomer109,Male,42,Chennai,Tamil Nadu,64533,16858
O01086,C035,P008,2025-06-03,2,Net Banking,Electronics Item 8,Electronics,39687,31022,ACustomer35,Male,44,Hyderabad,Telangana,79374,17330
O01087,C480,P116,2026-02-05,3,Debit Card,Sports Item 116,Sports,65035,47042,ACustomer480,Male,35,Kochi,Kerala,195105,53979
O01088,C032,P050,2025-01-08,1,UPI,Sports Item 50,Sports,48177,35666,ACustomer32,Male,29,Hyderabad,Telangana,48177,12511
O01089,C123,P072,2025-11-05,3,Cash,Electronics Item 72,Electronics,57803,49703,ACustomer123,Male,23,Kochi,Kerala,173409,24300
O01090,C328,P013,2025-12-14,3,Net Banking,Fashion Item 13,Fashion,13036,10795,SCustomer328,Female,28,Kochi,Kerala,39108,6723
O01091,C261,P010,2026-03-13,1,Credit Card,Home Appliance Item 10,Home Appliance,749,554,ACustomer261,Male,47,Mumbai,Maharashtra,749,195
O01092,C180,P113,2026-04-07,1,Credit Card,Fashion Item 113,Fashion,23282,17743,SCustomer180,Female,30,Mumbai,Maharashtra,23282,5539
O01093,C258,P065,2025-05-30,1,Debit Card,Electronics Item 65,Electronics,63297,42724,SCustomer258,Female,52,Bengaluru,Karnataka,63297,20573
O01094,C441,P165,2025-09-27,4,Cash,Electronics Item 165,Electronics,34925,23707,ACustomer441,Male,47,Mumbai,Maharashtra,139700,44872
O01095,C059,P026,2025-05-15,2,Cash,Furniture Item 26,Furniture,19516,13854,ACustomer59,Male,24,Mumbai,Maharashtra,39032,11324
O01096,C039,P074,2025-06-13,3,Cash,Books Item 74,Books,4365,3245,ACustomer39,Male,43,Hyderabad,Telangana,13095,3360
O01097,C010,P135,2025-10-09,4,Cash,Fashion Item 135,Fashion,11555,8643,SCustomer10,Female,46,Bengaluru,Karnataka,46220,11648
O01098,C397,P167,2026-01-10,2,Debit Card,Books Item 167,Books,34258,24540,ACustomer397,Male,41,Mumbai,Maharashtra,68516,19436
O01099,C357,P184,2025-07-06,5,Credit Card,Electronics Item 184,Electronics,47880,39477,ACustomer357,Male,28,Hyderabad,Telangana,239400,42015
O01100,C276,P008,2025-03-19,5,Net Banking,Electronics Item 8,Electronics,39687,31022,ACustomer276,Male,33,Mumbai,Maharashtra,198435,43325
O01101,C294,P010,2025-05-24,4,UPI,Home Appliance Item 10,Home Appliance,749,554,ACustomer294,Male,58,Kochi,Kerala,2996,780
O01102,C382,P106,2025-09-19,1,Cash,Sports Item 106,Sports,27667,19737,ACustomer382,Male,52,Kochi,Kerala,27667,7930
O01103,C346,P186,2025-09-23,4,Net Banking,Fashion Item 186,Fashion,53335,40210,ACustomer346,Male,27,Kochi,Kerala,213340,52500
O01104,C249,P118,2026-01-14,5,UPI,Electronics Item 118,Electronics,11787,10224,ACustomer249,Male,47,Bengaluru,Karnataka,58935,7815
O01105,C274,P040,2025-01-18,4,Cash,Sports Item 40,Sports,59534,42816,ACustomer274,Male,39,Chennai,Tamil Nadu,238136,66872
O01106,C380,P110,2026-03-29,5,Debit Card,Sports Item 110,Sports,59852,42331,SCustomer380,Female,24,Hyderabad,Telangana,299260,87605
O01107,C192,P111,2025-03-11,2,Debit Card,Furniture Item 111,Furniture,4094,2875,ACustomer192,Male,44,Kochi,Kerala,8188,2438
O01108,C167,P067,2025-03-03,1,Debit Card,Books Item 67,Books,13965,10071,SCustomer167,Female,45,Kochi,Kerala,13965,3894
O01109,C164,P059,2026-03-20,1,Debit Card,Home Appliance Item 59,Home Appliance,42684,32315,ACustomer164,Male,48,Bengaluru,Karnataka,42684,10369
O01110,C269,P021,2026-05-02,5,Cash,Home Appliance Item 21,Home Appliance,52717,37938,SCustomer269,Female,36,Bengaluru,Karnataka,263585,73895
O01111,C242,P195,2026-06-06,1,Net Banking,Electronics Item 195,Electronics,69848,48200,ACustomer242,Male,37,Mumbai,Maharashtra,69848,21648
O01112,C446,P157,2025-03-13,5,Debit Card,Electronics Item 157,Electronics,49050,36784,ACustomer446,Male,51,Kochi,Kerala,245250,61330
O01113,C415,P006,2026-01-01,2,Cash,Home Appliance Item 6,Home Appliance,26781,22887,SCustomer415,Female,58,Bengaluru,Karnataka,53562,7788
O01114,C072,P116,2025-10-13,1,Debit Card,Sports Item 116,Sports,65035,47042,SCustomer72,Female,31,Chennai,Tamil Nadu,65035,17993
O01115,C179,P155,2026-04-12,1,Debit Card,Fashion Item 155,Fashion,3570,2950,ACustomer179,Male,39,Mumbai,Maharashtra,3570,620
O01116,C219,P127,2025-02-10,2,Credit Card,Fashion Item 127,Fashion,21596,16246,ACustomer219,Male,48,Chennai,Tamil Nadu,43192,10700
O01117,C420,P096,2026-01-24,4,Debit Card,Home Appliance Item 96,Home Appliance,9302,6871,SCustomer420,Female,28,Kochi,Kerala,37208,9724
O01118,C208,P188,2025-09-16,4,Net Banking,Electronics Item 188,Electronics,28767,21144,SCustomer208,Female,50,Chennai,Tamil Nadu,115068,30492
O01119,C355,P001,2026-03-05,1,Cash,Home Appliance Item 1,Home Appliance,64613,43650,ACustomer355,Male,49,Hyderabad,Telangana,64613,20963
O01120,C338,P172,2026-01-05,4,UPI,Books Item 172,Books,35474,28067,SCustomer338,Female,32,Mumbai,Maharashtra,141896,29628
O01121,C403,P150,2026-05-16,3,Credit Card,Sports Item 150,Sports,13799,11541,ACustomer403,Male,57,Hyderabad,Telangana,41397,6774
O01122,C347,P073,2026-06-14,1,Credit Card,Furniture Item 73,Furniture,10911,7615,SCustomer347,Female,24,Hyderabad,Telangana,10911,3296
O01123,C339,P090,2025-02-02,5,Credit Card,Furniture Item 90,Furniture,55032,47436,SCustomer339,Female,59,Mumbai,Maharashtra,275160,37980
O01124,C402,P032,2025-05-26,1,UPI,Home Appliance Item 32,Home Appliance,53885,46156,SCustomer402,Female,37,Chennai,Tamil Nadu,53885,7729
O01125,C110,P171,2026-03-23,2,Credit Card,Electronics Item 171,Electronics,37937,25860,ACustomer110,Male,22,Chennai,Tamil Nadu,75874,24154
O01126,C204,P007,2026-05-05,1,UPI,Sports Item 7,Sports,8586,5966,ACustomer204,Male,24,Bengaluru,Karnataka,8586,2620
O01127,C385,P165,2025-05-05,3,Credit Card,Electronics Item 165,Electronics,34925,23707,SCustomer385,Female,28,Mumbai,Maharashtra,104775,33654
O01128,C001,P193,2025-05-21,2,Cash,Home Appliance Item 193,Home Appliance,7928,6529,SCustomer1,Female,53,Bengaluru,Karnataka,15856,2798
O01129,C009,P183,2025-06-09,3,Credit Card,Electronics Item 183,Electronics,27007,22387,ACustomer9,Male,57,Mumbai,Maharashtra,81021,13860
O01130,C362,P160,2026-01-31,2,Net Banking,Home Appliance Item 160,Home Appliance,52097,43377,SCustomer362,Female,37,Mumbai,Maharashtra,104194,17440
O01131,C035,P186,2025-11-18,1,Net Banking,Fashion Item 186,Fashion,53335,40210,ACustomer35,Male,44,Hyderabad,Telangana,53335,13125
O01132,C017,P197,2025-06-05,3,Credit Card,Sports Item 197,Sports,23428,19065,ACustomer17,Male,56,Bengaluru,Karnataka,70284,13089
O01133,C217,P196,2026-05-31,4,UPI,Electronics Item 196,Electronics,26598,18966,ACustomer217,Male,56,Kochi,Kerala,106392,30528
O01134,C091,P128,2026-04-18,3,Debit Card,Home Appliance Item 128,Home Appliance,11158,8369,SCustomer91,Female,40,Chennai,Tamil Nadu,33474,8367
O01135,C242,P004,2025-07-25,2,Credit Card,Electronics Item 4,Electronics,52215,38246,ACustomer242,Male,37,Mumbai,Maharashtra,104430,27938
O01136,C163,P104,2026-01-16,2,Credit Card,Electronics Item 104,Electronics,4238,3409,ACustomer163,Male,54,Kochi,Kerala,8476,1658
O01137,C324,P113,2026-01-01,5,Net Banking,Fashion Item 113,Fashion,23282,17743,ACustomer324,Male,23,Bengaluru,Karnataka,116410,27695
O01138,C019,P124,2025-04-26,3,Cash,Sports Item 124,Sports,22110,17577,ACustomer19,Male,60,Mumbai,Maharashtra,66330,13599
O01139,C206,P196,2026-03-06,3,Debit Card,Electronics Item 196,Electronics,26598,18966,SCustomer206,Female,45,Mumbai,Maharashtra,79794,22896
O01140,C131,P098,2025-07-30,5,Net Banking,Sports Item 98,Sports,53649,43758,ACustomer131,Male,59,Chennai,Tamil Nadu,268245,49455
O01141,C488,P023,2026-02-10,4,Credit Card,Electronics Item 23,Electronics,27544,22819,ACustomer488,Male,29,Kochi,Kerala,110176,18900
O01142,C317,P107,2025-03-28,3,Credit Card,Sports Item 107,Sports,50529,43614,SCustomer317,Female,40,Bengaluru,Karnataka,151587,20745
O01143,C350,P107,2025-05-21,4,Credit Card,Sports Item 107,Sports,50529,43614,SCustomer350,Female,48,Kochi,Kerala,202116,27660
O01144,C081,P123,2026-04-19,1,Credit Card,Fashion Item 123,Fashion,2213,1554,ACustomer81,Male,42,Kochi,Kerala,2213,659
O01145,C406,P173,2025-06-14,5,Debit Card,Fashion Item 173,Fashion,3947,2674,ACustomer406,Male,45,Chennai,Tamil Nadu,19735,6365
O01146,C255,P125,2025-04-13,3,UPI,Books Item 125,Books,9143,7196,ACustomer255,Male,52,Bengaluru,Karnataka,27429,5841
O01147,C266,P020,2026-03-06,1,Cash,Electronics Item 20,Electronics,50347,35949,SCustomer266,Female,37,Hyderabad,Telangana,50347,14398
O01148,C143,P152,2025-04-16,1,Credit Card,Furniture Item 152,Furniture,64036,47845,ACustomer143,Male,49,Bengaluru,Karnataka,64036,16191
O01149,C096,P054,2026-03-08,5,Debit Card,Books Item 54,Books,4315,3170,SCustomer96,Female,23,Bengaluru,Karnataka,21575,5725
O01150,C395,P114,2025-09-09,3,Credit Card,Sports Item 114,Sports,36686,28813,ACustomer395,Male,32,Chennai,Tamil Nadu,110058,23619
O01151,C046,P100,2025-07-11,5,Net Banking,Home Appliance Item 100,Home Appliance,57759,48085,ACustomer46,Male,26,Hyderabad,Telangana,288795,48370
O01152,C347,P020,2025-11-01,1,Cash,Electronics Item 20,Electronics,50347,35949,SCustomer347,Female,24,Hyderabad,Telangana,50347,14398
O01153,C419,P051,2025-09-05,4,Cash,Sports Item 51,Sports,36201,24552,SCustomer419,Female,60,Bengaluru,Karnataka,144804,46596
O01154,C303,P121,2026-03-04,1,Debit Card,Fashion Item 121,Fashion,65404,45768,ACustomer303,Male,45,Chennai,Tamil Nadu,65404,19636
O01155,C105,P021,2026-02-07,5,UPI,Home Appliance Item 21,Home Appliance,52717,37938,ACustomer105,Male,52,Bengaluru,Karnataka,263585,73895
O01156,C452,P155,2025-07-23,3,Credit Card,Fashion Item 155,Fashion,3570,2950,ACustomer452,Male,29,Hyderabad,Telangana,10710,1860
O01157,C138,P189,2025-09-11,4,UPI,Books Item 189,Books,44716,38314,SCustomer138,Female,48,Kochi,Kerala,178864,25608
O01158,C248,P067,2025-06-22,3,Net Banking,Books Item 67,Books,13965,10071,ACustomer248,Male,48,Mumbai,Maharashtra,41895,11682
O01159,C100,P011,2026-06-16,1,Debit Card,Electronics Item 11,Electronics,20870,16937,ACustomer100,Male,44,Kochi,Kerala,20870,3933
O01160,C399,P155,2025-12-04,3,Net Banking,Fashion Item 155,Fashion,3570,2950,ACustomer399,Male,57,Kochi,Kerala,10710,1860
O01161,C022,P016,2025-09-19,2,UPI,Fashion Item 16,Fashion,61802,49617,ACustomer22,Male,31,Bengaluru,Karnataka,123604,24370
O01162,C104,P080,2025-05-15,2,UPI,Sports Item 80,Sports,37723,26740,SCustomer104,Female,51,Hyderabad,Telangana,75446,21966
O01163,C473,P166,2025-11-22,4,UPI,Sports Item 166,Sports,61918,41768,ACustomer473,Male,25,Hyderabad,Telangana,247672,80600
O01164,C280,P193,2025-10-13,2,Credit Card,Home Appliance Item 193,Home Appliance,7928,6529,SCustomer280,Female,37,Chennai,Tamil Nadu,15856,2798
O01165,C237,P015,2025-11-22,2,Debit Card,Furniture Item 15,Furniture,65728,49862,ACustomer237,Male,60,Bengaluru,Karnataka,131456,31732
O01166,C010,P027,2025-04-18,4,Debit Card,Electronics Item 27,Electronics,14401,11409,SCustomer10,Female,46,Bengaluru,Karnataka,57604,11968
O01167,C169,P159,2025-05-17,4,UPI,Electronics Item 159,Electronics,24997,19261,ACustomer169,Male,53,Mumbai,Maharashtra,99988,22944
O01168,C042,P122,2026-02-19,5,Cash,Sports Item 122,Sports,58505,46806,ACustomer42,Male,51,Mumbai,Maharashtra,292525,58495
O01169,C037,P120,2025-12-13,1,Credit Card,Books Item 120,Books,48356,37742,SCustomer37,Female,49,Mumbai,Maharashtra,48356,10614
O01170,C294,P088,2026-05-09,3,Net Banking,Furniture Item 88,Furniture,7451,5764,ACustomer294,Male,58,Kochi,Kerala,22353,5061
O01171,C175,P048,2025-09-18,2,Debit Card,Books Item 48,Books,36646,28921,SCustomer175,Female,58,Mumbai,Maharashtra,73292,15450
O01172,C451,P037,2026-02-19,2,Debit Card,Sports Item 37,Sports,29929,21741,ACustomer451,Male,32,Hyderabad,Telangana,59858,16376
O01173,C430,P015,2026-04-06,1,Cash,Furniture Item 15,Furniture,65728,49862,ACustomer430,Male,42,Bengaluru,Karnataka,65728,15866
O01174,C414,P061,2026-04-05,1,Credit Card,Fashion Item 61,Fashion,26210,19061,ACustomer414,Male,30,Hyderabad,Telangana,26210,7149
O01175,C044,P087,2026-06-15,4,Cash,Books Item 87,Books,29381,20682,ACustomer44,Male,24,Chennai,Tamil Nadu,117524,34796
O01176,C265,P079,2025-05-06,1,Credit Card,Fashion Item 79,Fashion,64533,47675,ACustomer265,Male,39,Mumbai,Maharashtra,64533,16858
O01177,C296,P149,2026-03-10,5,Debit Card,Electronics Item 149,Electronics,34401,29434,ACustomer296,Male,43,Kochi,Kerala,172005,24835
O01178,C240,P134,2025-08-02,2,Net Banking,Sports Item 134,Sports,67125,47000,ACustomer240,Male,31,Hyderabad,Telangana,134250,40250
O01179,C427,P092,2025-08-11,5,Net Banking,Books Item 92,Books,46508,35827,SCustomer427,Female,21,Bengaluru,Karnataka,232540,53405
O01180,C138,P182,2025-12-12,3,Debit Card,Home Appliance Item 182,Home Appliance,51560,41909,SCustomer138,Female,48,Kochi,Kerala,154680,28953
O01181,C182,P149,2025-03-18,1,UPI,Electronics Item 149,Electronics,34401,29434,ACustomer182,Male,37,Hyderabad,Telangana,34401,4967
O01182,C275,P040,2025-05-03,5,Credit Card,Sports Item 40,Sports,59534,42816,ACustomer275,Male,41,Bengaluru,Karnataka,297670,83590
O01183,C468,P099,2025-10-23,2,Debit Card,Home Appliance Item 99,Home Appliance,17879,13235,SCustomer468,Female,37,Mumbai,Maharashtra,35758,9288
O01184,C241,P135,2025-09-23,4,Net Banking,Fashion Item 135,Fashion,11555,8643,SCustomer241,Female,56,Hyderabad,Telangana,46220,11648
O01185,C418,P187,2026-04-27,2,UPI,Fashion Item 187,Fashion,27649,18759,ACustomer418,Male,39,Hyderabad,Telangana,55298,17780
O01186,C113,P126,2026-01-28,5,Debit Card,Fashion Item 126,Fashion,51181,34936,ACustomer113,Male,37,Bengaluru,Karnataka,255905,81225
O01187,C009,P094,2026-04-03,3,Net Banking,Sports Item 94,Sports,43175,32829,ACustomer9,Male,57,Mumbai,Maharashtra,129525,31038
O01188,C147,P193,2025-10-26,3,Net Banking,Home Appliance Item 193,Home Appliance,7928,6529,ACustomer147,Male,52,Chennai,Tamil Nadu,23784,4197
O01189,C095,P120,2025-12-07,5,UPI,Books Item 120,Books,48356,37742,SCustomer95,Female,46,Mumbai,Maharashtra,241780,53070
O01190,C297,P150,2026-05-18,3,UPI,Sports Item 150,Sports,13799,11541,ACustomer297,Male,21,Bengaluru,Karnataka,41397,6774
O01191,C413,P143,2026-06-25,1,Net Banking,Books Item 143,Books,12783,10054,ACustomer413,Male,52,Kochi,Kerala,12783,2729
O01192,C181,P068,2025-08-22,4,UPI,Home Appliance Item 68,Home Appliance,9831,6768,ACustomer181,Male,54,Kochi,Kerala,39324,12252
O01193,C064,P097,2025-01-12,4,Cash,Furniture Item 97,Furniture,26870,20481,ACustomer64,Male,27,Chennai,Tamil Nadu,107480,25556
O01194,C424,P148,2025-06-12,1,UPI,Fashion Item 148,Fashion,8210,6861,ACustomer424,Male,38,Chennai,Tamil Nadu,8210,1349
O01195,C142,P150,2026-05-30,2,Credit Card,Sports Item 150,Sports,13799,11541,ACustomer142,Male,28,Chennai,Tamil Nadu,27598,4516
O01196,C142,P150,2025-09-04,5,Debit Card,Sports Item 150,Sports,13799,11541,ACustomer142,Male,28,Chennai,Tamil Nadu,68995,11290
O01197,C471,P123,2025-12-17,4,Cash,Fashion Item 123,Fashion,2213,1554,SCustomer471,Female,50,Kochi,Kerala,8852,2636
O01198,C371,P169,2026-04-25,3,Credit Card,Books Item 169,Books,44584,37405,SCustomer371,Female,24,Chennai,Tamil Nadu,133752,21537
O01199,C444,P052,2026-01-19,2,Net Banking,Home Appliance Item 52,Home Appliance,54859,42945,ACustomer444,Male,43,Kochi,Kerala,109718,23828
O01200,C020,P079,2026-04-25,5,Debit Card,Fashion Item 79,Fashion,64533,47675,SCustomer20,Female,57,Bengaluru,Karnataka,322665,84290
O01201,C438,P161,2026-01-21,3,Debit Card,Home Appliance Item 161,Home Appliance,63344,48126,ACustomer438,Male,51,Mumbai,Maharashtra,190032,45654
O01202,C431,P161,2025-03-03,4,UPI,Home Appliance Item 161,Home Appliance,63344,48126,ACustomer431,Male,45,Mumbai,Maharashtra,253376,60872
O01203,C245,P184,2025-02-03,5,Credit Card,Electronics Item 184,Electronics,47880,39477,SCustomer245,Female,51,Bengaluru,Karnataka,239400,42015
O01204,C164,P190,2025-08-01,4,Cash,Fashion Item 190,Fashion,1747,1169,ACustomer164,Male,48,Bengaluru,Karnataka,6988,2312
O01205,C448,P083,2025-12-23,2,Cash,Electronics Item 83,Electronics,73328,49026,SCustomer448,Female,22,Mumbai,Maharashtra,146656,48604
O01206,C365,P140,2026-05-20,1,Debit Card,Home Appliance Item 140,Home Appliance,54806,45617,ACustomer365,Male,22,Hyderabad,Telangana,54806,9189
O01207,C172,P087,2025-12-19,5,UPI,Books Item 87,Books,29381,20682,ACustomer172,Male,25,Mumbai,Maharashtra,146905,43495
O01208,C247,P064,2025-01-26,4,Net Banking,Electronics Item 64,Electronics,31448,21707,SCustomer247,Female,46,Hyderabad,Telangana,125792,38964
O01209,C221,P148,2025-06-13,2,Cash,Fashion Item 148,Fashion,8210,6861,ACustomer221,Male,47,Bengaluru,Karnataka,16420,2698
O01210,C294,P055,2026-03-31,4,Credit Card,Sports Item 55,Sports,15112,12520,ACustomer294,Male,58,Kochi,Kerala,60448,10368
O01211,C277,P143,2026-02-18,5,Debit Card,Books Item 143,Books,12783,10054,SCustomer277,Female,47,Chennai,Tamil Nadu,63915,13645
O01212,C230,P045,2025-09-08,3,Credit Card,Furniture Item 45,Furniture,46833,38645,ACustomer230,Male,53,Hyderabad,Telangana,140499,24564
O01213,C255,P145,2025-01-04,1,Net Banking,Home Appliance Item 145,Home Appliance,43573,32922,ACustomer255,Male,52,Bengaluru,Karnataka,43573,10651
O01214,C177,P137,2025-12-09,3,Net Banking,Furniture Item 137,Furniture,55425,37971,SCustomer177,Female,41,Hyderabad,Telangana,166275,52362
O01215,C169,P162,2026-01-24,5,Debit Card,Home Appliance Item 162,Home Appliance,25628,20585,ACustomer169,Male,53,Mumbai,Maharashtra,128140,25215
O01216,C439,P131,2026-06-11,4,Net Banking,Furniture Item 131,Furniture,18358,13534,ACustomer439,Male,56,Mumbai,Maharashtra,73432,19296
O01217,C100,P047,2025-03-20,4,Debit Card,Sports Item 47,Sports,25617,20357,ACustomer100,Male,44,Kochi,Kerala,102468,21040
O01218,C393,P114,2025-04-11,5,Cash,Sports Item 114,Sports,36686,28813,SCustomer393,Female,22,Hyderabad,Telangana,183430,39365
O01219,C338,P109,2026-06-22,2,Cash,Fashion Item 109,Fashion,7021,4962,SCustomer338,Female,32,Mumbai,Maharashtra,14042,4118
O01220,C003,P122,2026-03-21,4,Cash,Sports Item 122,Sports,58505,46806,SCustomer3,Female,29,Mumbai,Maharashtra,234020,46796
O01221,C449,P028,2026-05-14,5,Debit Card,Sports Item 28,Sports,29717,22263,ACustomer449,Male,33,Chennai,Tamil Nadu,148585,37270
O01222,C121,P069,2025-05-09,4,UPI,Electronics Item 69,Electronics,10674,7340,ACustomer121,Male,38,Chennai,Tamil Nadu,42696,13336
O01223,C227,P106,2025-01-27,1,UPI,Sports Item 106,Sports,27667,19737,ACustomer227,Male,50,Mumbai,Maharashtra,27667,7930
O01224,C335,P129,2025-05-06,2,Debit Card,Furniture Item 129,Furniture,42018,34624,ACustomer335,Male,37,Mumbai,Maharashtra,84036,14788
O01225,C479,P082,2026-06-01,1,Debit Card,Fashion Item 82,Fashion,46827,31745,ACustomer479,Male,35,Hyderabad,Telangana,46827,15082
